yhat,yhat_lower,yhat_upper,year
0.271808781933953,0.1807492615460969,0.3645716235566672,1961
0.27237847872009996,0.1850248742209725,0.363938549324238,1962
0.2729481755062469,0.18374730409342355,0.3695255333256939,1963
0.2735178722925235,0.18129492755846147,0.3626307362289246,1964
0.2740891298911861,0.1859565939740614,0.3622800643118312,1965
0.2746588266767377,0.18912028046233478,0.3649314213511192,1966
0.27522852346260146,0.1874349312610902,0.36583107516575675,1967
0.2757982202484653,0.187923562704586,0.3692689551434513,1968
0.27636947784685373,0.1931991912913334,0.36057050707815336,1969
0.2769391746322511,0.19212806064652874,0.36697827984084685,1970
0.27750887141764846,0.19546451835817946,0.3679709199980379,1971
0.27807856820293037,0.1901766794631762,0.3645178496775537,1972
0.2786498258013226,0.1862461058391491,0.3679032778289762,1973
0.27921952258613036,0.19128090987636887,0.36604988571695773,1974
0.27978921936996354,0.18842714499768262,0.3688571184896382,1975
0.28035891615379666,0.19208593752870282,0.36674628457956354,1976
0.2809301737515876,0.19103149519405438,0.3738687365200892,1977
0.2814998705362698,0.19306225588633907,0.36969478082951,1978
0.2820695673199745,0.19127915404939813,0.3815064869433996,1979
0.2826392641038782,0.19771092965150455,0.37425757852162517,1980
0.2832105217008885,0.19734398758244978,0.3720085221859655,1981
0.2837802184842789,0.19628519535397573,0.3726938587592951,1982
0.28434991526766934,0.19897518012256069,0.37206158850778437,1983
0.2849196120516963,0.19889378280289716,0.38262141725830356,1984
0.28549086964883025,0.19418301956220682,0.3791063766017262,1985
0.2860605664326248,0.1902409936678437,0.37443072998310695,1986
0.2866302632166627,0.19869282387366777,0.3734316733985534,1987
0.2871999600007006,0.1980997901428506,0.36963211678552077,1988
0.28777121759828495,0.18778798908590483,0.3794549769915605,1989
0.28834091438276116,0.19548984118328178,0.37659599595181015,1990
0.28891061116841954,0.2024155675184676,0.37791991428152494,1991
0.28948030795515206,0.2046983990033853,0.37883790738825845,1992
0.2900515655549989,0.19400725397272958,0.3797006256440011,1993
0.29062126234200325,0.20125981012323588,0.3760451835678866,1994
0.2911909591290076,0.21191908303042545,0.38337764164270555,1995
0.2917606559210673,0.2026866958706828,0.38211656778106773,1996
0.292331913572631,0.2037676380229952,0.3842911151108021,1997
0.292901610410939,0.202888223752682,0.3858682831409913,1998
0.2934713072500477,0.20504377578347235,0.38040352783108167,1999
0.2940410040891564,0.20048400468015629,0.38272711209586846,2000
0.2946122617427975,0.20159902822846645,0.3832781901010185,2001
0.29518195859057,0.2090083205087108,0.3856960505919847,2002
0.29575165543834264,0.20732729227946078,0.38351757663243186,2003
0.2963213522865598,0.21512460030838718,0.39073865706303806,2004
0.2968926099480597,0.21162526739850268,0.3856845623722316,2005
0.2974623067962768,0.20840263048713423,0.386138938022284,2006
0.2980320036444939,0.2132099534014794,0.3925370597111039,2007
0.29860170049271106,0.21453655682103648,0.38723216951722633,2008
0.29917295815421097,0.20842030520301766,0.3877719049767126,2009
0.2997426550024281,0.20574610650465702,0.39212807826301593,2010
0.30031235185064514,0.21074529852059506,0.38678343197128134,2011
0.3008820486988623,0.212972882514237,0.3878899260373105,2012
0.30145330636036227,0.20618847864140583,0.3866888399173682,2013
0.30202300320857933,0.2116962264687913,0.38809049086726344,2014
0.3031608360917308,0.2115946872941981,0.39416131162810286,2015
0.3037320937532307,0.2165073016280009,0.3983275936355371,2016
0.3043017906014478,0.20653807053920242,0.3895593182126615,2017
0.30487148744966497,0.2143270548370657,0.39170428744129854,2018
0.30544118429788203,0.21607322809347487,0.399471938489058,2019
0.306012441959382,0.20672206351748215,0.39391190356888617,2020
0.30658213880759905,0.21787823288453995,0.3953664599226955,2021
0.3071518356558162,0.21920040247526223,0.39390879816082863,2022
0.30772153250403333,0.21918590200806973,0.40018746926087706,2023
