yhat,yhat_lower,yhat_upper,year
0.21230913237589502,0.1864249767162937,0.2382677809910928,1961
0.21019014319752877,0.1836976588893962,0.23497301110989993,1962
0.2080711540191625,0.18078980024976074,0.23416016081528457,1963
0.2059521648433275,0.1795501480016616,0.230979878645902,1964
0.20382737019412336,0.17677044590057067,0.2283969167596,1965
0.2017083809947804,0.17596827126532058,0.2302352476918456,1966
0.1995893918001323,0.17364603766404224,0.22552466370442634,1967
0.1974704026054842,0.17063837624055156,0.2235628949241555,1968
0.1953456079772456,0.1682785640617896,0.22166137927286153,1969
0.19322661873526203,0.16610115369092107,0.21939682026920418,1970
0.19110762949327842,0.1657760829759191,0.21732226953522446,1971
0.1889886369002059,0.16312057084370724,0.2164412302928038,1972
0.1868638388479742,0.16037141200732916,0.2131637146769447,1973
0.1847448237468111,0.15808784828027736,0.21245011115042556,1974
0.18262580860575917,0.15728596161598343,0.20930113931315186,1975
0.18050679346470724,0.15293632224069634,0.20675213349600413,1976
0.17838197281138937,0.15306491897184102,0.2045596620674861,1977
0.17626295767898215,0.14959078601007234,0.20119712151099162,1978
0.17414394252328105,0.14723064498588997,0.19996573793806444,1979
0.17202492737267802,0.14431194195939248,0.19827357224006228,1980
0.1699001067011144,0.14465115856287117,0.1958415749269616,1981
0.1677810915488048,0.13981486899703435,0.19474774669064734,1982
0.1656620763964952,0.1377383374547877,0.1912078141323918,1983
0.1635430612797966,0.13783585834701856,0.19146516772216057,1984
0.16141824064223032,0.13445662987166707,0.18727516718276763,1985
0.15929922553349304,0.13206023289389346,0.18637815134599894,1986
0.15718021041622918,0.1283463486716745,0.18377064855556097,1987
0.1550611952989653,0.12673655007002146,0.17934250890059875,1988
0.1529363746787065,0.12601532503025636,0.17857714961189816,1989
0.15081735957926803,0.12431449981994479,0.17516872222490149,1990
0.14869834448987898,0.12180281671102174,0.17502739007958826,1991
0.14657932939961954,0.12163671187902193,0.1728385927977806,1992
0.14445450878856486,0.11772734530559034,0.17148840987333464,1993
0.1423354937231856,0.11766291764017003,0.16907536188044636,1994
0.14021647865780631,0.11480063882312948,0.1676609027719812,1995
0.13809746362918682,0.11143079701000533,0.16587366205080417,1996
0.13597264306208007,0.11018881694941995,0.16445015224460116,1997
0.13385362801564846,0.10738602297251958,0.16003546885052647,1998
0.1317346129601444,0.10704521640045742,0.15848041557775155,1999
0.12961559790464033,0.10461178350844562,0.1564650499193298,2000
0.12749077734319855,0.10038660156500878,0.1549516643360548,2001
0.12537176229325073,0.09974512963997852,0.1531476439207303,2002
0.12325274724330287,0.09527356269198345,0.14935230497286378,2003
0.12113373216888917,0.09371095514812912,0.14727826807263714,2004
0.11900891157372366,0.09356467805749509,0.1465745651709709,2005
0.11688989649930996,0.09137369449721325,0.14362783267304635,2006
0.11477088142489625,0.08909422382727611,0.14234237631921082,2007
0.11265186635048255,0.0870867740992564,0.1397544787352388,2008
0.11052704575531702,0.08317205268836501,0.1384890106860055,2009
0.10840803068090332,0.08295817244243495,0.1330402206362408,2010
0.10628901560648962,0.07990276263498963,0.1341264180575663,2011
0.10417000053207591,0.07928177836268949,0.1317011171788774,2012
0.1020451799369104,0.07675429047484027,0.12945213533946281,2013
0.09992616486249668,0.07229509043406987,0.12436873297042987,2014
0.09569394023442111,0.07004758471931229,0.1206244112689385,2015
0.09356911963925557,0.06606724809451786,0.1188469047889792,2016
0.09145010456484187,0.0652243322282686,0.11992499251159151,2017
0.08933108949042817,0.06303364366108469,0.11554813789949007,2018
0.08721207441601449,0.06187011735985226,0.11294733891343055,2019
0.08508725382084895,0.058860604985151395,0.111019726428481,2020
0.08296823874643523,0.05731939770041855,0.11066780523116419,2021
0.08084922367202155,0.05258960632966806,0.10804615632710471,2022
0.07873020859760782,0.05273295611826613,0.10573854716680396,2023
