yhat,yhat_lower,yhat_upper,year
0.2601468502614,0.20810031376103716,0.31197929606716973,1961
0.2676267744081834,0.2201628444621826,0.324044492154126,1962
0.27510669855496667,0.22484903512993645,0.32759199956499363,1963
0.28258662270101353,0.22872496568757356,0.33463415094579013,1964
0.2900870397908228,0.23741426059202556,0.3444947242243678,1965
0.29756696393776366,0.2462122862123726,0.3491114729590164,1966
0.3050468880843823,0.25247294484050237,0.3573834876636507,1967
0.31252681223100093,0.2607031462061782,0.365723708395282,1968
0.3200272293224801,0.26829539663147023,0.3736163968018577,1969
0.3275071534768589,0.27998096043769033,0.3761298667817723,1970
0.3349870776312376,0.28610839405858973,0.3903778963088779,1971
0.34246859112446526,0.28870295024727427,0.3964167922071274,1972
0.34997060191493456,0.29816970381607666,0.40577488109706006,1973
0.35745750585305874,0.30334691623483595,0.4080143126435309,1974
0.36495466754974415,0.3098705564867684,0.4139747001158707,1975
0.3724518292464296,0.32574132349916834,0.424804802326668,1976
0.3846413106990457,0.3321219821070401,0.436844105447058,1977
0.396797487557529,0.3430994986462253,0.44549301992722107,1978
0.4089568578483219,0.3554313634347228,0.4604156451794351,1979
0.4211289677696655,0.3701243074225392,0.4713200525365384,1980
0.43333442593736893,0.38020558057878273,0.489102265855258,1981
0.44551210483827675,0.3926594964047887,0.5024790975499844,1982
0.45768978373918456,0.4062410272154498,0.5092992646198029,1983
0.4698674909191199,0.4162858882819949,0.5237242633705942,1984
0.4820785616803702,0.42858913914553626,0.5362317584458212,1985
0.49425626886200913,0.4383272552695761,0.5469009926934796,1986
0.5064339760451022,0.45112263882816495,0.558465593068951,1987
0.5186116832281953,0.46756016689114244,0.5689347579442776,1988
0.5308227539911534,0.47703208280362436,0.583491290037516,1989
0.543000461172792,0.4900304312910566,0.5928963906638041,1990
0.5551781683533203,0.4989165951642741,0.6082769049194501,1991
0.567355875529226,0.5124074938761312,0.6202064774947605,1992
0.5795669462864353,0.5261139989195919,0.6327445990641815,1993
0.5917443087126875,0.538897612198783,0.6471416687793359,1994
0.6039216711389394,0.5478399939216883,0.6576222934725751,1995
0.6160908108665669,0.5634199099076717,0.6689261509145583,1996
0.628287133489638,0.5760885406032864,0.6805122305151186,1997
0.640450132826854,0.5832278728706726,0.6959659585435082,1998
0.6526028825111984,0.5993094176786347,0.7019427794525493,1999
0.6647556321955427,0.6129610905839835,0.7174012633425204,2000
0.6769300961398317,0.6228213484909392,0.7342803640619279,2001
0.6890580407211956,0.6378302182056597,0.7429342739309038,2002
0.7011859853025595,0.650617980314757,0.7518255082063681,2003
0.713312947372791,0.6573119869769097,0.7646284676129909,2004
0.7254731339966397,0.6700390279307343,0.7778152784124422,2005
0.7376000960668714,0.6862535993535183,0.7916491834268645,2006
0.7497270581371028,0.696294543838653,0.8037640817733164,2007
0.7618540202073345,0.7049509731847412,0.8141957074238257,2008
0.7740142068311832,0.7185466834124984,0.8269945093938903,2009
0.7861411689014148,0.7318727822797703,0.8393357219275395,2010
0.7982681309716464,0.7499651528547973,0.8505571421270549,2011
0.8103950930418781,0.7572108396318088,0.8642916825241451,2012
0.8225552796657267,0.7722710522654789,0.8781828095359334,2013
0.8346822417359583,0.7821141163004354,0.8867922711538766,2014
0.8589029413228043,0.8048342396485307,0.9150781931470964,2015
0.8710631279466531,0.8188630889623194,0.9223645206737979,2016
0.8831900900168845,0.8279578261456115,0.9338417983969562,2017
0.8953170520871162,0.8416841986086094,0.9483621778865126,2018
0.9074440141573477,0.856157924254308,0.9592253213904333,2019
0.9196042007811964,0.8670141790173754,0.972619822578641,2020
0.931731162851428,0.8774247759366866,0.9844019773106465,2021
0.9438581249216597,0.888933246061913,0.9981711067219461,2022
0.9559850869918913,0.9032535386486111,1.0085866202066764,2023
