iso3,year,rent_pct_gdp
LIE,1981,0.0
LKA,1981,0.665314964531548
LMC,1981,5.21497380805081
LMY,1981,9.48395635160553
LSO,1981,6.3159669361137
LTE,1981,12.5196720208261
LUX,1981,0.0456097883863536
MAR,1981,2.78538380285006
MCO,1981,0.0
MDG,1981,2.21318889499977
MDV,1981,0.0814711410545366
MEA,1981,37.7011361877989
MEX,1981,7.97813544263688
MHL,1981,0.0
MIC,1981,9.52057735588339
MLI,1981,4.42722229545236
MLT,1981,0.0
MMR,1981,44.5579995177765
MNA,1981,23.5261667635954
MNG,1981,6.77463913303123
MRT,1981,17.6336519374628
MUS,1981,0.0783249408725644
MWI,1981,6.42223411526603
MYS,1981,26.4833420566088
NAC,1981,4.20337461536309
NAM,1981,4.36349838453125
NCL,1981,0.040511772517192
NER,1981,3.51663633923209
NGA,1981,4.62850032944711
NIC,1981,3.80740659832694
NLD,1981,1.44243612621784
NOR,1981,5.90065040209239
NPL,1981,2.60804394411505
NZL,1981,2.49722841789111
OED,1981,2.45814404433278
OMN,1981,46.9803586575315
OSS,1981,27.4805694464458
PAK,1981,0.892090493692171
PAN,1981,0.409213695746405
PER,1981,8.69564679683205
PHL,1981,2.42505457279255
PNG,1981,20.1296054759951
PRE,1981,8.37318285772793
PRI,1981,0.0
PRT,1981,0.368295345847844
PRY,1981,2.35408506285109
PSS,1981,1.59896635094166
PST,1981,2.26350860348831
PYF,1981,0.0016323780049432
QAT,1981,48.4259713999691
RWA,1981,6.81811359576048
SAS,1981,3.22502901297973
SAU,1981,55.8014376178588
SDN,1981,0.0006095217897896
SEN,1981,3.00095137387989
SGP,1981,0.0011263869616139
SLB,1981,5.56509938874547
SLE,1981,9.02758744883039
SLV,1981,1.16699839530315
SOM,1981,12.0089206137493
SSA,1981,7.18241443946227
SSF,1981,7.17923896995688
SST,1981,22.1606684108116
SUR,1981,12.2470769944789
SWE,1981,0.578720816344427
SWZ,1981,11.001808698618
SYC,1981,0.0
SYR,1981,10.9313069502048
TCD,1981,10.370678498481
TEA,1981,16.4412359365393
TEC,1981,1.52350077446867
TGO,1981,11.0159333630954
THA,1981,1.303709851431
TLA,1981,6.85970705227222
TMN,1981,23.5261667635954
TON,1981,0.024815562894719
TSA,1981,3.22502901297973
TSS,1981,7.17923896995688
TTO,1981,26.5160240191568
TUN,1981,14.7451039139464
TUR,1981,1.40008444114803
UGA,1981,36.7308035256211
UMC,1981,11.2577630147031
URY,1981,0.338559734053496
USA,1981,4.04888001250875
VCT,1981,0.105898388548023
VEN,1981,24.750858904318
VUT,1981,0.427636877065928
WLD,1981,5.01817296621987
ZAF,1981,11.020952107359
ZMB,1981,9.26859685936868
ZWE,1981,4.17835894516896
AFE,1982,9.44295380526387
AFW,1982,3.83582380146958
AGO,1982,5.52402429250969
AND,1982,0.0
ARB,1982,26.0220723037948
ARE,1982,23.0115404847624
ARG,1982,2.91715510466177
ATG,1982,0.0
AUS,1982,4.26922408952065
AUT,1982,0.469921664124971
BDI,1982,10.8146641849216
BEL,1982,0.257546550999348
BEN,1982,10.47772377555
BFA,1982,11.2825956149589
BGD,1982,0.870437532799511
BGR,1982,2.05125743024026
BHR,1982,34.7756748440513
BHS,1982,0.185349292530907
BLZ,1982,1.72491766728428
BMU,1982,0.0
BOL,1982,3.88183938441437
BRA,1982,2.68175882307319
BRB,1982,0.296856408936094
BRN,1982,24.4442998217197
BTN,1982,17.2879710771912
BWA,1982,3.49473617688353
CAF,1982,11.3446708331431
CAN,1982,3.2491612073497
CHE,1982,0.0457506263005582
CHL,1982,6.62939973489201
CHN,1982,16.7508523318146
CIV,1982,5.51492457907009
CMR,1982,6.89224737528175
COD,1982,9.63848872576461
COG,1982,9.91090162200608
COL,1982,2.80472484483233
COM,1982,1.28846170265126
CRI,1982,12.0102516165451
CSS,1982,5.37700047724593
CUB,1982,0.604480181788268
CYP,1982,0.0811781689210763
DEU,1982,0.985564012483947
DMA,1982,0.235477935110223
DNK,1982,0.295145091421216
DOM,1982,0.925069502881458
DZA,1982,19.2755546256023
EAP,1982,13.4683497600034
EAR,1982,11.9321196445149
EAS,1982,3.55334966176778
ECA,1982,1.29579898215648
ECS,1982,0.830233474820615
ECU,1982,5.56219457517817
EGY,1982,21.3062057333095
EMU,1982,0.518707916899605
ESP,1982,0.444033924753219
ETH,1982,18.1720808264592
EUU,1982,0.530779360614629
FCS,1982,8.49827912847089
FIN,1982,0.863517520141259
FJI,1982,1.56821509782448
FRA,1982,0.218949481629405
GAB,1982,9.28789748413502
GBR,1982,2.14381329803254
GHA,1982,8.53011284046051
GMB,1982,3.99471902120599
GNB,1982,25.9100298928017
GNQ,1982,33.3648320770985
GRC,1982,0.614484074496494
GRD,1982,0.0
GRL,1982,2.23323891237053
GTM,1982,2.70138156763866
GUY,1982,34.1638708738059
HIC,1982,2.43093321492417
HKG,1982,0.0027505407558457
HND,1982,5.63130161832273
HPC,1982,8.39011453656951
HTI,1982,3.48259508899918
IBD,1982,9.01975579442962
IBT,1982,8.35579345433814
IDA,1982,4.67914939437411
IDB,1982,2.95282000515819
IDN,1982,10.8694649043359
IDX,1982,7.43528781048739
IND,1982,4.10859968753251
IRL,1982,0.21518728987195
IRN,1982,20.0016361862627
IRQ,1982,20.0453263873823
ISL,1982,0.0
ITA,1982,0.108458259446155
JAM,1982,8.52215476572748
JOR,1982,0.649768134248387
JPN,1982,0.147773870846639
KEN,1982,5.75929620259564
KIR,1982,0.0268529192276919
KNA,1982,0.0
KOR,1982,0.629993616638999
KWT,1982,32.6927578327917
LAC,1982,4.50982406390739
LCA,1982,0.105462593939394
LCN,1982,5.16715913942753
LDC,1982,7.63830143278378
LIC,1982,9.43885334592381
LIE,1982,0.0
LKA,1982,0.930364692258302
LMC,1982,4.50752837316409
LMY,1982,8.24404915977651
LSO,1982,11.3295324002463
LTE,1982,10.256246701983
LUX,1982,0.052440397123491
MAC,1982,0.0018063545130487
MAR,1982,2.62239050403749
MCO,1982,0.0
MDG,1982,2.89509378187374
MDV,1982,0.11200988659012
MEA,1982,24.9913180494653
MEX,1982,8.40545716553986
MHL,1982,0.0
MIC,1982,8.20304451703075
MLI,1982,6.7374049309231
MLT,1982,0.0
MMR,1982,34.6768083317022
MNA,1982,17.7360257763656
MNG,1982,7.63771603241449
MRT,1982,21.9234798953333
MUS,1982,0.0818559128178908
MWI,1982,9.00065904697418
MYS,1982,31.1968461324752
NAC,1982,2.46513191803778
NAM,1982,2.93242885677091
NCL,1982,0.0593750101361373
NER,1982,5.40538309182449
NGA,1982,2.58964272557008
NIC,1982,6.10803954821771
NLD,1982,0.632602829279269
NOR,1982,3.74686463878044
NPL,1982,3.33159353706423
NZL,1982,2.64714278132726
OED,1982,1.68441014641615
OMN,1982,37.6829596638167
OSS,1982,17.0455452758792
PAK,1982,0.804194720885462
PAN,1982,0.650738215778658
PER,1982,7.17280594431373
PHL,1982,2.07273210027528
PNG,1982,19.9372287742569
PRE,1982,6.86118795674836
PRI,1982,0.0
PRT,1982,0.390147491660045
PRY,1982,3.28216809148719
PSS,1982,2.34014412258888
PST,1982,1.51434195958473
PYF,1982,0.0014490796680642
QAT,1982,35.9420824483227
RWA,1982,9.33713957226746
SAS,1982,3.42126933066938
SAU,1982,36.912900705725
SDN,1982,0.0006237792971606
SEN,1982,3.26840550572895
SGP,1982,0.0008351138113238
SLB,1982,9.60942950717985
SLE,1982,10.5386663282049
SLV,1982,2.41779685409581
SOM,1982,15.9634725528061
SSA,1982,6.42894242809821
SSF,1982,6.42597097712233
SST,1982,14.0686084184166
SUR,1982,11.0450255529325
SWE,1982,0.658317439351591
SWZ,1982,12.4259358187246
SYC,1982,0.0
SYR,1982,8.09840716012353
TCD,1982,14.6271123152802
TEA,1982,13.4683497600034
TEC,1982,1.47035215373828
TGO,1982,14.8722804110022
THA,1982,1.28352200007881
TLA,1982,5.41076014653355
TMN,1982,17.7360257763656
TON,1982,0.403824411182441
TSA,1982,3.42126933066938
TSS,1982,6.42597097712233
TTO,1982,10.1444184759994
TUN,1982,11.9459956312539
TUR,1982,1.29579898215648
UGA,1982,31.2139734791776
UMC,1982,9.70172653344392
URY,1982,0.75211698857212
USA,1982,2.39193449570472
VCT,1982,0.205833993426447
VEN,1982,13.1086608763643
VUT,1982,0.437453595539394
WLD,1982,3.58325403206248
WSM,1982,2.4636516931667
ZAF,1982,10.7813376290142
ZMB,1982,6.59797348206418
ZWE,1982,4.04998711271254
AFE,1983,8.19715960631321
AFW,1983,6.70127394599513
AGO,1983,12.2936725166119
AND,1983,0.0
ARB,1983,25.4106631697364
ARE,1983,24.2798442244752
ARG,1983,3.27353016254466
ATG,1983,0.0
AUS,1983,4.23915837033398
AUT,1983,0.449535576011637
BDI,1983,6.54287623578637
BEL,1983,0.198602976986973
BEN,1983,9.23122618194265
BFA,1983,8.21124482452801
BGD,1983,0.686116744519493
BGR,1983,1.49283027098411
BHR,1983,32.2435994918753
BHS,1983,0.140886368617226
BLZ,1983,0.983097545178214
BMU,1983,0.0
BOL,1983,4.69810993606131
BRA,1983,3.513261433871
BRB,1983,0.542142113569443
BRN,1983,33.1713091192494
BTN,1983,10.6667344334234
BWA,1983,2.30324418106768
CAF,1983,9.20741189969057
CAN,1983,4.28149482838967
CHE,1983,0.0377489903636084
CHL,1983,9.16236173269569
CHN,1983,12.6162173602657
CIV,1983,5.73408169227322
CMR,1983,9.03755710702326
COD,1983,10.6597698511749
COG,1983,20.1874480240288
COL,1983,3.42751874293806
COM,1983,0.793048315135405
CRI,1983,5.07941728214559
CSS,1983,3.40454132706971
CUB,1983,0.530018273503049
CYP,1983,0.0852004092049143
DEU,1983,0.63931904379523
DMA,1983,0.072052805526428
DNK,1983,0.412054411193707
DOM,1983,1.09028392575454
DZA,1983,19.2386683793611
EAP,1983,12.1637745890607
EAR,1983,11.7167245256417
EAS,1983,3.14414429408503
ECA,1983,1.09237511450636
ECS,1983,0.884823001944301
ECU,1983,9.31405506752234
EGY,1983,20.4232098920794
EMU,1983,0.441276125706353
ESP,1983,0.435796494760506
ETH,1983,10.6705766978567
EUU,1983,0.455936844585775
FCS,1983,11.3380992787895
FIN,1983,0.811356141631768
FJI,1983,1.55562390426027
FRA,1983,0.192763328252843
FSM,1983,0.0
GAB,1983,18.6778196782677
GBR,1983,2.67918685094599
GHA,1983,7.0276694910963
GMB,1983,2.80043999765359
GNB,1983,18.1008005934456
GNQ,1983,25.8642946058005
GRC,1983,0.540891495198632
GRD,1983,0.0
GRL,1983,0.946189403167902
GTM,1983,1.25892751340259
GUY,1983,17.9846923209055
HIC,1983,2.4899290831239
HKG,1983,0.0028137667666071
HND,1983,2.8390127790165
HPC,1983,7.2521588335186
HTI,1983,1.10978766400085
IBD,1983,9.48353394063124
IBT,1983,8.96717044197151
IDA,1983,5.61363537258927
IDB,1983,5.22279081056516
IDN,1983,14.0181435916622
IDX,1983,6.09931708813974
IND,1983,3.49819358623705
IRL,1983,0.292174454999047
IRN,1983,16.239466364086
IRQ,1983,20.6249877907476
ISL,1983,0.0
ITA,1983,0.14585186313355
JAM,1983,6.46891923063569
JOR,1983,0.438094863985587
JPN,1983,0.105490767440559
KEN,1983,4.18452479134439
KIR,1983,0.0301199274675972
KNA,1983,0.0
KOR,1983,0.311852511566332
KWT,1983,42.8672889681055
LAC,1983,6.09475274101382
LCA,1983,0.0333535679122777
LCN,1983,7.03802425501105
LDC,1983,6.68183236447245
LIC,1983,7.6893580893652
LIE,1983,0.0
LKA,1983,0.618973339361637
LMC,1983,5.15740220480707
LMY,1983,8.69050095103164
LSO,1983,6.61350664449735
LTE,1983,10.7733262523523
LUX,1983,0.0489712846331369
MAC,1983,0.0018669311981791
MAR,1983,2.49010263353889
MCO,1983,0.0
MDG,1983,2.19545490463898
MDV,1983,0.0586992885156714
MEA,1983,23.1158406981896
MEX,1983,12.9026693986964
MHL,1983,0.0
MIC,1983,8.72544110147019
MLI,1983,4.96182332023192
MLT,1983,0.0
MMR,1983,32.6731835048483
MNA,1983,16.1577216120087
MNG,1983,4.92430979832689
MRT,1983,18.4954742795728
MUS,1983,0.0440317117139468
MWI,1983,5.79992432401987
MYS,1983,29.7256370502483
NAC,1983,2.80491839885736
NAM,1983,2.40461859920779
NCL,1983,0.0612862021813109
NER,1983,4.18980861733725
NGA,1983,5.72145243241404
NIC,1983,2.72550803068277
NLD,1983,1.22026494747578
NOR,1983,6.05940638230477
NPL,1983,2.71558307653882
NZL,1983,2.14657478680028
OED,1983,1.91940666038788
OMN,1983,41.7737554363094
OSS,1983,19.8071211055925
PAK,1983,0.926167538724599
PAN,1983,0.295184787867097
PER,1983,9.8582255719547
PHL,1983,2.5112681810472
PNG,1983,20.8523675802419
PRE,1983,9.27157495207539
PRI,1983,0.0
PRT,1983,0.432050882916485
PRY,1983,2.10422574969908
PSS,1983,2.24363943255959
PST,1983,1.69588419259813
PYF,1983,0.001446211662165
QAT,1983,38.7640718632537
RWA,1983,5.91027367395893
SAS,1983,2.98722324083014
SAU,1983,34.9686636412614
SDN,1983,0.0011724621756103
SEN,1983,2.67579557938313
SGP,1983,0.0007638307597308
SLB,1983,10.0367347474498
SLE,1983,10.2812536436439
SLV,1983,0.837906222885134
SOM,1983,11.3515372520521
SSA,1983,7.53229953806179
SSF,1983,7.52836764767896
SST,1983,15.5378561887846
SUR,1983,9.59453938438348
SWE,1983,0.654339146805078
SWZ,1983,6.82994817807093
SYC,1983,0.0
SYR,1983,7.87878974472753
TCD,1983,10.034189434446
TEA,1983,12.1637745890607
TEC,1983,1.17701516603245
TGO,1983,11.0888374694251
THA,1983,1.23098552421632
TLA,1983,7.44578331389053
TMN,1983,16.1577216120087
TON,1983,0.159189841878654
TSA,1983,2.98722324083014
TSS,1983,7.52836764767896
TTO,1983,13.4510583620697
TUN,1983,12.3246913575706
TUR,1983,1.09237511450636
UGA,1983,20.0856216064087
UMC,1983,10.1139248215538
URY,1983,0.561298210575033
USA,1983,2.66669832726867
VCT,1983,0.0629120738457404
VEN,1983,17.0995109701258
VUT,1983,0.57061208718886
WLD,1983,3.67680541562773
WSM,1983,2.55383477860408
ZAF,1983,9.1053548000585
ZMB,1983,9.2343316784607
ZWE,1983,3.52218049484858
AFE,1984,6.05267436718181
AFW,1984,9.49398736109211
AGO,1984,15.0651246347286
ALB,1984,8.86272773832624
AND,1984,0.0
ARB,1984,25.0952321266392
ARE,1984,26.4353697598988
ARG,1984,4.11858427984105
ATG,1984,0.0
AUS,1984,4.11842297410993
AUT,1984,0.434670440556086
BDI,1984,6.77837470134746
BEL,1984,0.167176950009161
BEN,1984,9.87296573274717
BFA,1984,8.60982356569787
BGD,1984,0.53575768794391
BGR,1984,1.29223155573136
BHR,1984,34.6847206034164
BHS,1984,0.114903865735357
BLZ,1984,0.660556480895898
BMU,1984,0.0
BOL,1984,3.90523863325772
BRA,1984,3.5338366382632
BRB,1984,0.805267489915018
BRN,1984,37.9330038895309
BTN,1984,8.62081863986927
BWA,1984,1.64485337986057
CAF,1984,9.01827799160902
CAN,1984,4.27715647839391
CHE,1984,0.0423731952549756
CHL,1984,8.09788641648206
CHN,1984,10.3999047481946
CIV,1984,5.26549184879047
CMR,1984,10.4276064282249
COD,1984,13.4416318491215
COG,1984,24.3770640167178
COL,1984,3.5938946568258
COM,1984,0.769874522955636
CRI,1984,2.93758009771221
CSS,1984,3.6655903637489
CUB,1984,0.529418950042002
CYP,1984,0.0723751482220645
DEU,1984,0.518091356526257
DMA,1984,0.0377085347156818
DNK,1984,0.455971173683134
DOM,1984,0.705552974343997
DZA,1984,17.7269351262912
EAP,1984,10.3523016077262
EAR,1984,10.8905051851384
EAS,1984,2.77680189454592
ECA,1984,1.24392625115917
ECS,1984,0.908298014075645
ECU,1984,9.93016955124747
EGY,1984,20.6121950721427
EMU,1984,0.390472533094123
ESP,1984,0.309352018421522
ETH,1984,10.6962785807802
EUU,1984,0.404146614978174
FCS,1984,13.5225475254548
FIN,1984,0.682139574808794
FJI,1984,1.25584276823085
FRA,1984,0.179168650759661
GAB,1984,21.9280770199259
GBR,1984,2.9879793993679
GHA,1984,5.69745876385311
GMB,1984,3.10730857473472
GNB,1984,19.4132481697656
GNQ,1984,19.6067788501783
GRC,1984,0.504742811394374
GRD,1984,0.0
GRL,1984,4.54112135790745
GTM,1984,0.766150246038011
GUY,1984,24.2608517449921
HIC,1984,2.34739228237749
HKG,1984,0.0015953492811814
HND,1984,2.27930064615644
HPC,1984,6.89137441651265
HTI,1984,0.651503625684287
IBD,1984,8.80748879368087
IBT,1984,8.49985679459757
IDA,1984,6.27131187585131
IDB,1984,7.10386054338696
IDN,1984,13.9506455931731
IDX,1984,5.40037409082704
IND,1984,3.33128372870149
IRL,1984,0.320137736806557
IRN,1984,15.1689761650579
IRQ,1984,21.1114762213136
ISL,1984,0.0
ITA,1984,0.14621084990589
JAM,1984,11.0407478735267
JOR,1984,0.0287825739217936
JPN,1984,0.0767289382991056
KEN,1984,3.90902463795251
KIR,1984,0.0206459525490196
KNA,1984,0.0
KOR,1984,0.207000425039017
KWT,1984,44.5599824112324
LAC,1984,5.83494451363265
LAO,1984,1.91829966458183
LCA,1984,0.0159316261084825
LCN,1984,6.77902579491876
LDC,1984,6.22558675207715
LIC,1984,7.32017035960686
LIE,1984,0.0
LKA,1984,0.415370333932422
LMC,1984,5.55056400945539
LMY,1984,8.1874026419294
LSO,1984,7.05472134673556
LTE,1984,10.1366637203217
LUX,1984,0.0428891339071207
MAC,1984,0.0025597107932898
MAR,1984,2.01272467515158
MCO,1984,0.0
MDG,1984,2.44235762826374
MDV,1984,0.0275364763898869
MEA,1984,22.6205667678278
MEX,1984,10.7271529187055
MHL,1984,0.0
MIC,1984,8.21604553222692
MLI,1984,4.93272951366648
MLT,1984,0.0
MMR,1984,29.407011079417
MNA,1984,15.667562608574
MNG,1984,5.0779334817114
MRT,1984,18.5461774937254
MUS,1984,0.0227669135843568
MWI,1984,5.33669750543511
MYS,1984,21.3305645463802
NAC,1984,2.4959627992263
NAM,1984,3.61016654602263
NCL,1984,0.0430623608637857
NER,1984,5.12175739687936
NGA,1984,9.33482537912517
NIC,1984,1.09148823927057
NLD,1984,1.34820621372231
NOR,1984,6.93402796949859
NPL,1984,1.86502116981476
NZL,1984,2.12075223599141
OED,1984,1.8035207290847
OMN,1984,39.3769527935263
OSS,1984,22.0021722574044
PAK,1984,0.740027109128275
PAN,1984,0.166557253524524
PER,1984,10.0600182342779
PHL,1984,1.85607252972097
PNG,1984,15.5144396694103
PRE,1984,11.5917183266465
PRI,1984,0.0
PRT,1984,0.393938156780298
PRY,1984,1.82797912330096
PSS,1984,1.66186322774578
PST,1984,1.59798266875208
PYF,1984,0.0010954868271443
QAT,1984,51.9947044816644
RWA,1984,5.28749508709697
SAS,1984,2.76130197159228
SAU,1984,34.0894843992739
SDN,1984,0.0018904381881067
SEN,1984,2.39647212000019
SGP,1984,0.0010009847566057
SLB,1984,6.57631960201665
SLE,1984,9.30024741918731
SLV,1984,0.479037840519068
SOM,1984,9.8362608967673
SSA,1984,7.53405120411019
SSF,1984,7.52941364040057
SST,1984,16.8947497428694
SUR,1984,11.1148200276506
SWE,1984,0.522823729601192
SWZ,1984,10.7645984174907
SYC,1984,0.0
SYR,1984,7.54386116855297
TCD,1984,8.31292207832378
TEA,1984,10.3523016077262
TEC,1984,1.25463201240812
TGO,1984,9.56439313923457
THA,1984,1.16489160653116
TLA,1984,7.18942494040561
TMN,1984,15.667562608574
TON,1984,0.109551126954798
TSA,1984,2.76130197159228
TSS,1984,7.52941364040057
TTO,1984,14.8053270922348
TUN,1984,11.9264304068146
TUR,1984,1.00783590108818
UGA,1984,11.4624131489679
UMC,1984,9.15051045333462
URY,1984,0.410109138487593
USA,1984,2.33920575265163
VCT,1984,0.0339255219858147
VEN,1984,19.0260300794035
VUT,1984,0.319525642153426
WLD,1984,3.45952078960546
WSM,1984,1.76370730234947
ZAF,1984,5.36043298111018
ZMB,1984,6.64439041305602
ZWE,1984,3.71936648961174
AFE,1985,8.74249171407686
AFW,1985,10.1404064121413
AGO,1985,14.8659504369977
ALB,1985,8.7128140684248
AND,1985,0.0
ARB,1985,22.0947760423028
ARE,1985,24.6652930237137
ARG,1985,3.36451641029919
ATG,1985,0.0
AUS,1985,4.83178579259052
AUT,1985,0.436100794349791
BDI,1985,5.93607795107987
BEL,1985,0.159111976092052
BEN,1985,8.35898246635467
BFA,1985,6.14302586324529
BGD,1985,0.335445824458567
BGR,1985,1.65953520689263
BHR,1985,33.9345144741502
BHS,1985,0.0408415258595623
BLZ,1985,0.563075709885316
BMU,1985,0.0
BOL,1985,3.51239464709064
BRA,1985,3.80860118136164
BRB,1985,0.783951444284363
BRN,1985,34.7995986956058
BTN,1985,5.91255720226313
BWA,1985,1.88553881942524
CAF,1985,5.48291975769364
CAN,1985,4.19241992197057
CHE,1985,0.0395717424102526
CHL,1985,9.03292014450356
CHN,1985,9.78977585019452
CIV,1985,4.57801260968679
CMR,1985,12.0212500844164
COD,1985,13.2611891160138
COG,1985,26.1502684270415
COL,1985,3.95951373552137
COM,1985,0.516529285634037
CRI,1985,2.44375554019942
CSS,1985,3.31667929913594
CUB,1985,0.597719579112468
CYP,1985,0.0693100703438997
DEU,1985,0.552657484851422
DJI,1985,0.174830504488676
DMA,1985,0.0216690300467132
DNK,1985,0.574785716043828
DOM,1985,1.44604970194254
DZA,1985,16.2532794265488
EAP,1985,9.7264633543561
EAR,1985,9.8887485860779
EAS,1985,2.76786245542166
ECA,1985,1.15490166974962
ECS,1985,0.931558421834896
ECU,1985,10.0118102149523
EGY,1985,18.6372570774192
EMU,1985,0.401172824674447
ESP,1985,0.305277189146476
ETH,1985,6.86322788146794
EUU,1985,0.420605133017485
FCS,1985,13.7224542621234
FIN,1985,0.760229337413366
FJI,1985,1.34618422393373
FRA,1985,0.181989783452519
GAB,1985,25.4219478442254
GBR,1985,2.96255948861727
GHA,1985,4.30537502912127
GMB,1985,1.85444413926156
GNB,1985,14.3987619028843
GNQ,1985,17.0683434813749
GRC,1985,0.567331103179582
GRD,1985,0.0
GRL,1985,2.68697431917588
GTM,1985,0.469496882263527
GUY,1985,20.6803296768791
HIC,1985,2.0730568043773
HKG,1985,0.0015257230054786
HND,1985,1.59092746187417
HPC,1985,6.23998010845535
HTI,1985,0.427695919290364
IBD,1985,8.62064089945514
IBT,1985,8.34950294359918
IDA,1985,6.31630639092199
IDB,1985,8.11228099669523
IDN,1985,13.0786729597268
IDX,1985,4.46545348483229
IND,1985,3.47022922565287
IRL,1985,0.304112659838417
IRN,1985,13.3620164339938
IRQ,1985,23.6666331147495
ISL,1985,0.0
ITA,1985,0.143873679570737
JAM,1985,8.62650420777214
JOR,1985,0.27744043322565
JPN,1985,0.0863052402400233
KEN,1985,3.24872575951288
KIR,1985,0.0282295972173913
KNA,1985,0.0
KOR,1985,0.252792849436037
KWT,1985,35.5576528279116
LAC,1985,5.54200861139486
LAO,1985,1.51884374768261
LCA,1985,0.00893784375
LCN,1985,6.36102861082073
LDC,1985,5.40472279101535
LIC,1985,6.16462541189991
LIE,1985,0.0
LKA,1985,0.297895482888966
LMC,1985,5.63155891881694
LMY,1985,8.10492127406764
LSO,1985,6.13232608063174
LTE,1985,9.27925978482274
LUX,1985,0.0469292790173335
MAC,1985,0.0025033283560834
MAR,1985,2.28857541318934
MCO,1985,0.0
MDG,1985,2.08800213500856
MDV,1985,0.0169614272918302
MEA,1985,19.589863931416
MEX,1985,9.30354812897803
MHL,1985,0.0
MIC,1985,8.16404257858784
MLI,1985,3.40412921858672
MLT,1985,0.0
MMR,1985,29.9922526926025
MNA,1985,14.7261267935351
MNG,1985,6.84021391306091
MRT,1985,18.4210849524549
MUS,1985,0.0279969434507007
MWI,1985,4.49098188870215
MYS,1985,21.7896848160812
NAC,1985,2.25587512875081
NAM,1985,4.62438650697376
NCL,1985,0.0403479255032372
NER,1985,3.91678294350721
NGA,1985,10.4659288268693
NIC,1985,0.87159761953219
NLD,1985,1.35026441320775
NOR,1985,7.1014943110458
NPL,1985,1.15246242455697
NZL,1985,2.80098132405694
OED,1985,1.69080323885688
OMN,1985,40.5551272844964
OSS,1985,19.514332951418
PAK,1985,1.18197226804322
PAN,1985,0.123443847569921
PER,1985,10.4941683519067
PHL,1985,1.92701210757033
PNG,1985,21.0178195683985
PRE,1985,12.7037196256108
PRI,1985,0.0
PRT,1985,0.449473072962573
PRY,1985,2.52489039990134
PSS,1985,1.87473602591645
PST,1985,1.51221352908294
PYF,1985,0.001004315830058
QAT,1985,39.4325945733056
RWA,1985,3.66674500218186
SAS,1985,2.9065566829577
SAU,1985,28.10899311062
SDN,1985,0.0016910983416947
SEN,1985,1.91500070147572
SGP,1985,0.0011613625646798
SLB,1985,7.95151192280602
SLE,1985,9.60840408861008
SLV,1985,0.299327904544524
SOM,1985,6.33199978781604
SSA,1985,9.4178224131415
SSF,1985,9.41081715159353
SST,1985,14.8039065746178
SUR,1985,12.0743392070621
SWE,1985,0.554642289083712
SWZ,1985,21.4686941721906
SYC,1985,0.0
SYR,1985,6.53581018233061
TCD,1985,5.7303662971421
TEA,1985,9.72646335435611
TEC,1985,1.25523403054937
TGO,1985,7.87100479290926
THA,1985,1.46043795536249
TLA,1985,6.75114397233229
TMN,1985,14.7261267935351
TON,1985,0.200602048708139
TSA,1985,2.9065566829577
TSS,1985,9.41081715159353
TTO,1985,15.6372870423073
TUN,1985,11.1042804410053
TUR,1985,0.941646421996475
UGA,1985,8.93281206376038
UMC,1985,9.10007068833319
URY,1985,0.312036163850282
USA,1985,2.09298182286231
VCT,1985,0.0194525128585581
VEN,1985,16.3107385078032
VNM,1985,2.16947033947215
VUT,1985,0.521780225908603
WLD,1985,3.19974481622987
WSM,1985,1.94542164127481
ZAF,1985,10.8450678188133
ZMB,1985,7.85805278750791
ZWE,1985,3.8466554410327
ABW,1986,0.0008780298701298
AFE,1986,7.52413327804529
AFW,1986,6.5775975121448
AGO,1986,7.38301090941038
ALB,1986,4.69709681587599
AND,1986,0.0
ARB,1986,14.4412235890672
ARE,1986,18.3666363793088
ARG,1986,1.24913613407026
ATG,1986,0.0
AUS,1986,3.35159311111338
AUT,1986,0.243040259717868
BDI,1986,8.5754324322928
BEL,1986,0.0917054460044947
BEN,1986,7.58341909212133
BFA,1986,7.66469160714263
BGD,1986,0.668100156202787
BGR,1986,0.807505167730179
BHR,1986,28.2159970267233
BHS,1986,0.0404236909300599
BLZ,1986,0.458824722665737
BMU,1986,0.0
BOL,1986,2.50385639964433
BRA,1986,2.3664187207187
BRB,1986,0.257829883393311
BRN,1986,33.9562595972498
BTN,1986,8.47256742362119
BWA,1986,1.48504010770118
CAF,1986,5.98444005599789
CAN,1986,1.87617525224145
CHE,1986,0.037128723027519
CHL,1986,7.08457413109978
CHN,1986,5.75920686839352
CIV,1986,3.56320419608402
CMR,1986,4.42594525006075
COD,1986,12.7478537069267
COG,1986,13.4057657739929
COL,1986,3.10535994984469
COM,1986,0.619038524904053
CRI,1986,2.51558334113549
CSS,1986,2.83955542834705
CUB,1986,0.287335279632591
CYP,1986,0.046626947783059
DEU,1986,0.252337888536255
DMA,1986,0.0189349981061481
DNK,1986,0.257805309882822
DOM,1986,0.566831964434162
DZA,1986,7.79806706971035
EAP,1986,6.41886726453629
EAR,1986,5.84587869995246
EAS,1986,1.41184098133063
ECA,1986,0.747891089124561
ECS,1986,0.390919291907818
ECU,1986,5.41787935100932
EGY,1986,8.60401133977456
EMU,1986,0.215531857710135
ESP,1986,0.140329509284064
ETH,1986,10.6328387296923
EUU,1986,0.231057031196546
FCS,1986,8.37131329319109
FIN,1986,0.651283128320636
FJI,1986,1.83131326363367
FRA,1986,0.108746974133699
FSM,1986,0.0
