yhat,yhat_lower,yhat_upper,year
2.3527431272565,1.6841475125755054,2.989220202864454,1961
2.3575876114175305,1.6600772905107262,2.9848730475784886,1962
2.3624320955785603,1.6876051175552347,3.0127685746455803,1963
2.3672765797140602,1.7082510234925474,3.0325389919989068,1964
2.3721343363870537,1.7054754925447377,3.0522245330770987,1965
2.3769788205008315,1.7200874129780135,3.00392857631498,1966
2.3818233046352937,1.6614637337664713,3.1158860366154744,1967
2.386667788769756,1.741653795526023,3.0438578011846116,1968
2.3915255454542375,1.7554924095509592,3.090505532354774,1969
2.3963700295814143,1.7435941230881025,3.0621697647923756,1970
2.401214513708591,1.759397097070761,3.0544803179150044,1971
2.4060589978270737,1.734271182623929,3.067303299027022,1972
2.4109167545047856,1.7389699758563775,3.064335660096117,1973
2.4157612386093956,1.7736869542520728,3.0607143753066643,1974
2.4206056742084803,1.7726117441637785,3.0737630386112538,1975
2.4254501098075645,1.791554110455328,3.1123418067457136,1976
2.4303020273258755,1.7327289183971024,3.0772919400833914,1977
2.4351406882389455,1.688317077084802,3.0754882015855394,1978
2.4399605261511974,1.8324567035289574,3.140847285704568,1979
2.444749643923112,1.7679816768127805,3.1285844314707365,1980
2.449551882565635,1.765851697262936,3.1408997756441566,1981
2.454321910692222,1.7798963728079806,3.088396236414088,1982
2.459091938818809,1.8093121453529886,3.128417293667627,1983
2.4638405102717904,1.8037368497693556,3.09835586791186,1984
2.4686020915095743,1.8216385117058875,3.1054917154677972,1985
2.473311098236936,1.7882898513100138,3.1734389073854326,1986
2.4779889757939086,1.7978676487088976,3.113163581729068,1987
2.482666853350881,1.7901673028573677,3.145266623758751,1988
2.487352021580349,1.8493126727044014,3.1365842316240644,1989
2.492024388803725,1.8163785763131,3.176581856698601,1990
2.496694482725026,1.8443279332920768,3.1521651825105934,1991
2.5013641717768484,1.8512497297313817,3.207147656981703,1992
2.5060466544973066,1.816802824899151,3.1718960410138406,1993
2.5107163435235127,1.8690215500621943,3.1804936808312227,1994
2.515386032549719,1.8454705812545802,3.1916336087199575,1995
2.5200557215489434,1.8742353985458564,3.1926801413830797,1996
2.524738204204265,1.8504668558892925,3.1847685017442267,1997
2.5294078931911295,1.886030592361963,3.223817157276698,1998
2.5340775821778387,1.8513794751029562,3.1659556731138383,1999
2.5387472711645485,1.9040128799573668,3.199073325771601,2000
2.543429753833792,1.8829449317049678,3.1921680702868667,2001
2.548099442840026,1.838631077714732,3.2088505249800363,2002
2.55276913184626,1.886058026945121,3.2121754668357942,2003
2.5574388208349332,1.8979744607776703,3.1720713847879374,2004
2.562121303492069,1.9010846198561222,3.171604250096447,2005
2.566790992480742,1.9198111346761086,3.205970428587144,2006
2.571460681469415,1.8864222979506633,3.229715904496958,2007
2.5761303704580887,1.9013521308313013,3.2443459140259687,2008
2.580812853115224,1.943001677507353,3.2688814305757554,2009
2.585482542103897,1.94409706511295,3.242407517015589,2010
2.5901522310925706,1.944339588904576,3.2797347095116107,2011
2.5948219200812437,1.9287995399609648,3.3105032493708464,2012
2.599504402738379,1.94273964069455,3.2712476548500913,2013
2.6041740917270526,1.9259653034728825,3.2663240814539325,2014
2.6135006760359367,1.9923246261897012,3.305164766616745,2015
2.6181831586930726,1.9100068109581438,3.2815928472326994,2016
2.6228528476817456,1.9847184354034422,3.2860094628427388,2017
2.6275225366704187,1.9885293696639028,3.302065575902142,2018
2.632192225659092,1.9625169097715336,3.326993892044527,2019
2.6368747083162276,1.9746384304396958,3.331606849269485,2020
2.6415443973049006,1.9501170676894228,3.307063549336757,2021
2.646214086293574,1.9806682245836182,3.3532460635663197,2022
2.650883775282247,1.970318520684558,3.301674098323387,2023
