yhat,yhat_lower,yhat_upper,year
0.266628455091606,0.2615204082036024,0.2716528375913981,1961
0.26771607318596896,0.2628818776684281,0.2729749389950912,1962
0.26880369128033194,0.26392264638454294,0.2739319848133302,1963
0.2698913093911918,0.26470472763431246,0.2750634868798949,1964
0.27098190729373206,0.2657605003147749,0.2760452401294668,1965
0.2720695254205823,0.26679488544804913,0.27739215075477164,1966
0.2731571435670225,0.26780993685495996,0.2782974709279797,1967
0.27424476171346274,0.26910633542031054,0.27953427961259647,1968
0.27533535967295075,0.2699346615742155,0.28085740591960334,1969
0.2764240195049548,0.271256153151142,0.28137558601957097,1970
0.27751267933695883,0.2720076036913831,0.2828814397450573,1971
0.2786024463221047,0.27325668914519197,0.28330257155561456,1972
0.27969519897022355,0.2746049051199176,0.28493682740890186,1973
0.2807849659670173,0.275693990949678,0.2860820043757944,1974
0.28187473295126675,0.27662162777632987,0.2874884906045155,1975
0.2829644999355162,0.2779071320424193,0.2879606921599636,1976
0.28405725257971665,0.27931345369957983,0.28929513278986385,1977
0.28514701956095484,0.2796541381861735,0.29014608382226054,1978
0.2862392550368668,0.2807664657198388,0.2913901298423459,1979
0.2873352997216935,0.2822028800253135,0.292492867259074,1980
0.2884343472686704,0.28339958629978235,0.29378898894681155,1981
0.2905956697843002,0.2856161752033077,0.29611448423655107,1982
0.2927569922999299,0.287168750529265,0.29763299887139527,1983
0.29491831483384934,0.28987155129878217,0.30023616008769083,1984
0.29708555879936854,0.292092834325002,0.3020738035113469,1985
0.29924688131426974,0.2941651100017578,0.30497169586821526,1986
0.30140820381407574,0.2956267221439501,0.3067396792938374,1987
0.3035695263138818,0.2978918264988589,0.30879579798260404,1988
0.3057367700327919,0.30053338546517105,0.31100485507834086,1989
0.30789809232077603,0.3032923325282493,0.3130830786814852,1990
0.31005941409354704,0.3050798692990183,0.31503878662109924,1991
0.3122207174378388,0.3071191343455697,0.31700514547862363,1992
0.31438794216115595,0.3090946943371759,0.31950996208522436,1993
0.31344452781947857,0.3082124995211952,0.3190298149330009,1994
0.3125011134778013,0.3077379243381128,0.317999826367896,1995
0.3115521664203413,0.3069077021356599,0.3172322905470663,1996
0.31059800353934114,0.3057264177770167,0.3159635694307846,1997
0.3096464476607481,0.304559259299561,0.3149641129023586,1998
0.3086933137287263,0.30372921022991234,0.313889059778861,1999
0.30774017979670454,0.30272382002946396,0.3130105738423779,2000
0.30543978975772806,0.3007066763253225,0.31066066285357724,2001
0.30158923167265156,0.29653556572019446,0.30717749425073265,2002
0.29773867358757494,0.2930710344686086,0.3028209474207956,2003
0.29316490094844677,0.2880750301272385,0.29814387457389707,2004
0.2885785974253758,0.2834052843203741,0.2936150727883167,2005
0.28400482478624767,0.2784621009484379,0.28895205687896347,2006
0.2794310521471195,0.27430745669811724,0.2848900520748124,2007
0.27485727950799127,0.2694310071369741,0.27998064806189754,2008
0.27027097598492034,0.26507580692863925,0.27549601149297737,2009
0.2656972033457921,0.260730147142174,0.270626826768484,2010
0.261123430706664,0.25547208483968353,0.2658579328265519,2011
0.2565496580675358,0.2511722908967037,0.26141039013268663,2012
0.2519633545444648,0.24713719517440677,0.25729977371692697,2013
0.24738958190533664,0.24221043911445655,0.2527746092602355,2014
0.23825456751102314,0.2329721738467457,0.2434788613792243,2015
0.23366826398795212,0.22830051599859588,0.23889892034026083,2016
0.22909449134882395,0.22408363811763538,0.23462328328356657,2017
0.2245207187096958,0.21883994081842398,0.2300888381780904,2018
0.21994694607056767,0.2141131918751664,0.2261898278775172,2019
0.21536064254749665,0.2085717935664889,0.2222383052609487,2020
0.21078686990836845,0.20388506905860487,0.21852077269931622,2021
0.2062130972692403,0.19862538773442917,0.21421902091022577,2022
0.2016393246301121,0.19327562708581197,0.20997560032977775,2023
