yhat,yhat_lower,yhat_upper,year
3.9659019943204004,3.323742757280289,4.549822756650612,1992
3.9425504660380475,3.3197019996949404,4.575110551140451,1993
3.919262739613401,3.264527090284233,4.571180556314806,1994
3.895975013103004,3.237048222780087,4.5114384302910615,1995
3.8726872865154762,3.248617487135,4.493536438847382,1996
3.8493393636972595,3.224303156477866,4.455343522756322,1997
3.8260552329646305,3.205723866258172,4.467763258531744,1998
3.802771102507589,3.1379460842076554,4.42496054122748,1999
3.779532364695703,3.181132002077945,4.341206535032649,2000
3.756232444805907,3.130497737763246,4.361013312924558,2001
3.733024248174572,3.1157106163088293,4.367144468758111,2002
3.709816118770013,3.0838079208491953,4.354346044293113,2003
3.686614449070965,3.0961884557012183,4.337357583225916,2004
3.6633575513622216,3.069918480776958,4.321151771331097,2005
3.6401641972429712,3.057305202802089,4.246527458407283,2006
3.6169708432143985,2.9618215979282496,4.190655342485997,2007
3.5937774890752867,2.9485145506904615,4.201570170133808,2008
3.57052059155726,2.9190602733176987,4.1665440253302,2009
3.5473272374365785,2.9472225217622685,4.168288406395389,2010
3.524133883315897,2.903874336625304,4.133301471875211,2011
3.500940529195215,2.8986686658778016,4.1041696293463525,2012
3.477683631638586,2.8751158619453197,4.097345993651103,2013
3.4544902775179045,2.8072318880132507,4.08875469699545,2014
3.408167112712489,2.8038219186533953,4.021080947995161,2015
3.38491021515586,2.7656345681548298,4.046486307997523,2016
3.361716861035178,2.7410570807219776,3.9593245482983774,2017
3.3385235069144965,2.739152393237925,3.927732150209818,2018
3.315330152793815,2.7364952054471923,3.935759152708298,2019
3.2920732552371863,2.672752930732932,3.8884861996232294,2020
3.268879901116505,2.666541661024011,3.8519011141253143,2021
3.2456865469958234,2.6268022427558537,3.8378340205466515,2022
3.2224931928751417,2.595892692742947,3.8372078564699796,2023
