feature,importance,importance_pct
Percapita GDP (2010 USD)_EFExportsTotGHA_lag1,0.0032931101026848516,0.32931101026848514
carbon_EFExportsTotGHA,0.003170471921462642,0.3170471921462642
Percapita GDP (2010 USD)_EFProdPerCap_lag1,0.003001791208074774,0.30017912080747744
d_Percapita GDP (2010 USD)_BiocapPerCap,0.0027646155126848132,0.2764615512684813
d_Percapita GDP (2010 USD)_EFConsPerCap,0.002703912334401015,0.27039123344010146
d_carbon_EFImportsPerCap,0.00253434048388585,0.253434048388585
grazing_land_BiocapTotGHA,0.0024587488056251293,0.24587488056251294
crop_land_EFExportsTotGHA_lag1,0.002390281085479955,0.2390281085479955
crop_land_EFProdPerCap,0.002357905019310822,0.2357905019310822
grazing_land_EFProdTotGHA,0.002356121229476131,0.23561212294761308
crop_land_EFProdPerCap_lag1,0.002280675475511451,0.2280675475511451
Percapita GDP (2010 USD)_EFImportsPerCap_lag1,0.00221881588974733,0.22188158897473298
d_co2_pc,0.0021653014027172048,0.21653014027172046
d_Percapita GDP (2010 USD)_EFImportsPerCap,0.0021548846117444907,0.21548846117444906
grazing_land_EFProdTotGHA_lag1,0.0019303008960631991,0.19303008960631993
grazing_land_EFProdPerCap_lag1,0.001898391298155255,0.1898391298155255
grazing_land_BiocapPerCap,0.0018500837463121993,0.18500837463121994
grazing_land_BiocapPerCap_lag1,0.0016786550581762846,0.16786550581762846
d_total_EFExportsPerCap,0.0016745325994085814,0.16745325994085813
grazing_land_EFProdPerCap,0.0016366111456350538,0.16366111456350538
d_carbon_EFExportsPerCap,0.0015890854136980095,0.15890854136980095
crop_land_BiocapPerCap_lag1,0.001582600891004856,0.1582600891004856
forest_land_EFImportsTotGHA,0.0015654139705998148,0.1565413970599815
carbon_EFImportsPerCap,0.0014838447790680677,0.14838447790680676
crop_land_EFExportsTotGHA,0.001387710503998344,0.1387710503998344
total_EFImportsPerCap_lag1,0.0013668470810591826,0.13668470810591826
d_Percapita GDP (2010 USD)_EFExportsPerCap,0.0013508768359683089,0.13508768359683088
total_EFExportsPerCap_lag1,0.0013495466176649273,0.13495466176649273
total_EFExportsPerCap,0.0013224598166056258,0.1322459816605626
total_BiocapPerCap_lag1,0.0013121319674781052,0.1312131967478105
d_total_EFImportsPerCap,0.0013000995383321025,0.13000995383321026
total_EFImportsPerCap,0.0012853685894580655,0.12853685894580655
forest_land_EFImportsPerCap,0.0011966821627902564,0.11966821627902564
total_BiocapTotGHA_lag1,0.0011931173039825098,0.11931173039825098
d_carbon_EFProdPerCap,0.0011834130997528229,0.11834130997528229
crop_land_EFProdTotGHA,0.0011626317089647722,0.11626317089647722
grazing_land_BiocapTotGHA_lag1,0.0011603884832706447,0.11603884832706447
d_crop_land_EFExportsTotGHA,0.001086020679670876,0.1086020679670876
d_total_EFImportsTotGHA,0.0010837577077973826,0.10837577077973826
carbon_EFProdTotGHA,0.0010723052639338647,0.10723052639338647
d_crop_land_EFImportsTotGHA,0.0010208898661308178,0.10208898661308177
d_Percapita GDP (2010 USD)_EFProdTotGHA,0.0010207465826796796,0.10207465826796795
built_up_land_BiocapTotGHA,0.00094149060186933,0.094149060186933
d_total_EFProdPerCap,0.0009314129086968386,0.09314129086968387
crop_land_BiocapTotGHA,0.0009249917754514342,0.09249917754514342
forest_land_EFConsTotGHA_lag1,0.0009064156023247654,0.09064156023247655
crop_land_EFProdTotGHA_lag1,0.0009030135175633574,0.09030135175633575
forest_land_EFImportsPerCap_lag1,0.0008951616925421748,0.08951616925421747
d_Percapita GDP (2010 USD)_BiocapTotGHA,0.0008939786956656675,0.08939786956656674
forest_land_EFProdPerCap_lag1,0.0008754755815273193,0.08754755815273192
forest_land_EFExportsTotGHA,0.0008687084456912899,0.086870844569129
population_EFExportsPerCap,0.0008658565019949817,0.08658565019949817
total_BiocapTotGHA,0.0008421174461699125,0.08421174461699125
grazing_land_EFImportsPerCap_lag1,0.0008369601431165733,0.08369601431165732
forest_land_BiocapTotGHA,0.0008122496757568274,0.08122496757568273
carbon_EFProdTotGHA_lag1,0.0008062365431002174,0.08062365431002173
d_carbon_EFConsTotGHA,0.00080556232481891,0.08055623248189099
forest_land_EFProdPerCap,0.0007927633029550331,0.07927633029550331
forest_land_EFImportsTotGHA_lag1,0.0007877194111506412,0.07877194111506412
population_EFConsTotGHA_lag1,0.0007670632124357328,0.07670632124357328
crop_land_BiocapPerCap,0.0007653197565295356,0.07653197565295355
population_EFProdPerCap,0.000746699543522929,0.0746699543522929
built_up_land_EFConsTotGHA,0.0006792560841424896,0.06792560841424895
d_forest_land_BiocapTotGHA,0.0006533856229994955,0.06533856229994954
population_EFImportsTotGHA,0.0006399606941271216,0.06399606941271216
population_BiocapPerCap_lag1,0.0006389025528526737,0.06389025528526737
grazing_land_EFExportsTotGHA,0.0006250243471714528,0.06250243471714528
crop_land_EFImportsPerCap,0.0006153429490907722,0.06153429490907722
grazing_land_EFImportsTotGHA_lag1,0.0005976555743394567,0.059765557433945675
population_BiocapTotGHA,0.00059422780228148,0.059422780228147995
total_EFConsTotGHA,0.0005899159126731041,0.058991591267310406
forest_land_BiocapPerCap,0.0005748727004328917,0.05748727004328917
carbon_EFExportsTotGHA_lag1,0.000574317830291625,0.057431783029162506
grazing_land_EFExportsPerCap_lag1,0.0005722963376291009,0.05722963376291009
d_Percapita GDP (2010 USD)_EFProdPerCap,0.0005710072528639319,0.05710072528639319
population_EFConsPerCap_lag1,0.0005694032784405421,0.056940327844054214
population_EFConsTotGHA,0.0005690951307810784,0.05690951307810784
fishing_ground_BiocapPerCap_lag1,0.0005689541387151101,0.056895413871511015
protected_pct_lag1,0.0005644769234457776,0.056447692344577756
d_forest_land_EFProdTotGHA,0.0005429378616861977,0.054293786168619775
crop_land_EFExportsPerCap_lag1,0.0005308886254156233,0.05308886254156234
total_BiocapPerCap,0.0005225067536329042,0.05225067536329042
total_EFProdTotGHA,0.0005153179138560109,0.051531791385601086
total_EFExportsTotGHA_lag1,0.000503061084720211,0.0503061084720211
grazing_land_EFExportsTotGHA_lag1,0.0005011630165108233,0.05011630165108233
population_EFExportsTotGHA,0.0004990640780741446,0.04990640780741446
total_EFImportsTotGHA,0.0004917181440955924,0.049171814409559235
forest_land_EFProdTotGHA,0.0004870405763136561,0.04870405763136561
crop_land_EFConsTotGHA,0.0004842155896564967,0.048421558965649675
total_EFExportsTotGHA,0.00048107244379797746,0.04810724437979774
population_EFExportsTotGHA_lag1,0.0004701821014471061,0.04701821014471061
population_EFProdTotGHA,0.00045475768638063535,0.04547576863806353
protected_pct,0.00044763033279166973,0.044763033279166975
forest_land_EFExportsPerCap_lag1,0.00044683621450855625,0.04468362145085562
crop_land_EFImportsTotGHA,0.00044097623384314606,0.0440976233843146
crop_land_BiocapTotGHA_lag1,0.0004403111707569288,0.044031117075692884
fishing_ground_EFProdTotGHA_lag1,0.0004307306525545564,0.043073065255455636
population_BiocapTotGHA_lag1,0.0004291847693585102,0.04291847693585102
d_total_EFConsPerCap,0.0004223204320361111,0.04223204320361111
forest_land_BiocapPerCap_lag1,0.000419591050465781,0.0419591050465781
forest_land_EFConsPerCap,0.0004192356283352713,0.04192356283352713
grazing_land_EFImportsTotGHA,0.0004191024674300144,0.04191024674300144
d_Percapita GDP (2010 USD)_EFImportsTotGHA,0.0004188232380739126,0.041882323807391264
crop_land_EFConsPerCap,0.00041861694823946787,0.041861694823946784
population_EFImportsPerCap_lag1,0.0004175014631103647,0.04175014631103647
grazing_land_EFImportsPerCap,0.0004149718278312948,0.04149718278312948
d_population_EFProdTotGHA,0.0004118200256617678,0.04118200256617678
forest_land_EFExportsTotGHA_lag1,0.00040880238860859874,0.040880238860859876
fishing_ground_EFExportsPerCap_lag1,0.0004051833744258578,0.04051833744258578
total_EFProdTotGHA_lag1,0.0003996524610945238,0.03996524610945238
d_population_EFImportsTotGHA,0.00039551903668545236,0.03955190366854523
fishing_ground_EFExportsPerCap,0.00039168713574853393,0.039168713574853395
crop_land_EFExportsPerCap,0.00038952802092084154,0.038952802092084154
d_total_EFExportsTotGHA,0.00038090202346369623,0.038090202346369624
d_Percapita GDP (2010 USD)_EFConsTotGHA,0.0003748488519603551,0.03748488519603551
d_crop_land_EFProdTotGHA,0.0003746539899860441,0.03746539899860441
population_EFImportsPerCap,0.0003719971616886048,0.037199716168860475
fishing_ground_EFProdTotGHA,0.000369036302933669,0.0369036302933669
carbon_EFImportsPerCap_lag1,0.0003681558474103607,0.03681558474103607
fishing_ground_EFProdPerCap,0.0003644151095921471,0.03644151095921471
forest_land_EFExportsPerCap,0.0003618182198984028,0.03618182198984028
grazing_land_EFConsTotGHA,0.00036146489833919284,0.036146489833919285
built_up_land_EFProdTotGHA,0.0003572052917822333,0.035720529178223326
forest_land_EFConsPerCap_lag1,0.00035159134169580766,0.03515913416958077
population_EFExportsPerCap_lag1,0.00034676397820640454,0.034676397820640456
population_EFProdTotGHA_lag1,0.00034222604782431596,0.034222604782431595
d_grazing_land_BiocapTotGHA,0.0003386962471683133,0.03386962471683133
fishing_ground_EFConsTotGHA_lag1,0.00033826841485128166,0.03382684148512816
total_EFConsTotGHA_lag1,0.00033609326261647624,0.03360932626164762
population_EFConsPerCap,0.0003331288944721844,0.03331288944721844
forest_land_EFProdTotGHA_lag1,0.00032129062237602567,0.03212906223760257
total_EFImportsTotGHA_lag1,0.000314668369911802,0.031466836991180205
d_population_EFConsPerCap,0.000313657085705077,0.0313657085705077
d_fishing_ground_EFProdTotGHA,0.0003117587531318972,0.031175875313189723
crop_land_EFConsPerCap_lag1,0.00031066705226372355,0.031066705226372355
population_EFImportsTotGHA_lag1,0.0003057052971374886,0.030570529713748858
grazing_land_EFExportsPerCap,0.00029879874874618855,0.029879874874618854
grazing_land_EFConsPerCap,0.00029606591369407724,0.029606591369407725
fishing_ground_EFConsTotGHA,0.0002956231943443545,0.02956231943443545
fishing_ground_BiocapPerCap,0.0002894558090598428,0.028945580905984283
fishing_ground_BiocapTotGHA,0.0002856307620568349,0.028563076205683487
carbon_EFConsTotGHA,0.00027867347280589183,0.027867347280589184
population_EFProdPerCap_lag1,0.0002782909053424914,0.02782909053424914
d_forest_land_EFConsTotGHA,0.00027471754858312007,0.027471754858312006
d_population_EFExportsPerCap,0.0002688283822945766,0.02688283822945766
d_forest_land_EFImportsTotGHA,0.0002655248258357589,0.026552482583575888
d_population_EFProdPerCap,0.00026450606285104757,0.026450606285104757
d_fishing_ground_BiocapTotGHA,0.0002631248839522078,0.02631248839522078
d_population_BiocapTotGHA,0.00025729323747596827,0.025729323747596827
fishing_ground_EFProdPerCap_lag1,0.0002554789200146383,0.02554789200146383
population_BiocapPerCap,0.00025532599385033453,0.025532599385033453
d_forest_land_EFExportsTotGHA,0.0002500369046351861,0.025003690463518614
fishing_ground_EFImportsPerCap,0.0002388522100969963,0.023885221009699628
carbon_EFConsTotGHA_lag1,0.00023507787731705986,0.023507787731705986
d_population_EFImportsPerCap,0.0002315777326208349,0.02315777326208349
d_population_EFConsTotGHA,0.00022520672761893517,0.022520672761893516
crop_land_EFImportsPerCap_lag1,0.00022240166289027178,0.02224016628902718
d_carbon_EFProdTotGHA,0.00021889257377220368,0.02188925737722037
d_total_BiocapPerCap,0.00020995034655275373,0.020995034655275375
d_population_EFExportsTotGHA,0.00020699187837844454,0.020699187837844454
d_population_BiocapPerCap,0.0002020888407863543,0.02020888407863543
fishing_ground_EFImportsPerCap_lag1,0.00019538319443841807,0.019538319443841805
d_protected_pct,0.0001930357540054276,0.019303575400542762
d_carbon_EFImportsTotGHA,0.00017834345792613378,0.01783434579261338
d_total_EFProdTotGHA,0.00017599632980965096,0.017599632980965094
d_carbon_EFExportsTotGHA,0.00017493920838678308,0.017493920838678307
carbon_EFImportsTotGHA,0.00017349719017363305,0.017349719017363305
fishing_ground_EFImportsTotGHA,0.0001698990740986755,0.01698990740986755
fishing_ground_BiocapTotGHA_lag1,0.00016368849686827753,0.016368849686827752
grazing_land_EFConsTotGHA_lag1,0.0001531160818509264,0.015311608185092638
d_fishing_ground_EFImportsTotGHA,0.0001527352822644697,0.01527352822644697
d_built_up_land_EFConsTotGHA,0.00014710180115812176,0.014710180115812176
carbon_EFImportsTotGHA_lag1,0.00013953025882410916,0.013953025882410916
d_fishing_ground_EFExportsTotGHA,0.00013419364545855028,0.013419364545855027
fishing_ground_EFConsPerCap_lag1,0.00013418338850251712,0.013418338850251711
d_total_BiocapTotGHA,0.00013284072310779007,0.013284072310779008
d_crop_land_BiocapTotGHA,0.00013231374799527076,0.013231374799527077
built_up_land_EFConsTotGHA_lag1,0.00013136557542239922,0.013136557542239923
d_Percapita GDP (2010 USD)_EFExportsTotGHA,0.00013109202242448618,0.013109202242448617
d_crop_land_EFConsTotGHA,0.00012990744643436418,0.012990744643436419
built_up_land_EFProdTotGHA_lag1,0.00012554980686799532,0.012554980686799532
d_renew_pct,0.00012297642889554157,0.012297642889554157
d_grazing_land_EFConsTotGHA,0.0001211927632293253,0.01211927632293253
fishing_ground_EFExportsTotGHA_lag1,0.0001171647548637884,0.01171647548637884
fishing_ground_EFConsPerCap,0.00010517197827411227,0.010517197827411227
forest_land_BiocapTotGHA_lag1,0.00010502378291955924,0.010502378291955923
crop_land_EFConsTotGHA_lag1,0.000103652404857722,0.0103652404857722
d_total_EFConsTotGHA,9.852914630639134e-05,0.009852914630639134
grazing_land_EFConsPerCap_lag1,9.651708576034443e-05,0.009651708576034444
d_grazing_land_EFImportsTotGHA,9.270182135081897e-05,0.009270182135081897
forest_land_EFConsTotGHA,9.270174461477636e-05,0.009270174461477636
crop_land_EFImportsTotGHA_lag1,9.065852818889004e-05,0.009065852818889004
fishing_ground_EFImportsTotGHA_lag1,8.700029784742614e-05,0.008700029784742614
d_fishing_ground_EFConsTotGHA,8.666806913419796e-05,0.008666806913419797
fishing_ground_EFExportsTotGHA,8.197380200618599e-05,0.008197380200618599
d_grazing_land_EFProdTotGHA,7.239163223328639e-05,0.007239163223328638
d_grazing_land_EFExportsTotGHA,5.885226675167004e-05,0.005885226675167004
d_built_up_land_EFProdTotGHA,4.424822718603551e-05,0.004424822718603551
d_built_up_land_BiocapTotGHA,2.6791272529451488e-05,0.0026791272529451487
built_up_land_BiocapTotGHA_lag1,1.942346715340283e-05,0.001942346715340283
