yhat,yhat_lower,yhat_upper,year
2.6636809267498,1.6746708685284404,3.659130314770976,1992
2.5750513261618413,1.624781153287473,3.4772749898979702,1993
2.486663883014535,1.5742984063787104,3.4179958118317693,1994
2.3982764400963625,1.4420912136620283,3.2985929304327954,1995
2.309888997076607,1.439245282842294,3.23921165981821,1996
2.2212593967021124,1.2393877973625635,3.193049307577871,1997
2.1328719536926863,1.1880569742306832,3.0719175673618166,1998
2.044484511112026,1.0780532374908587,3.0352158533815583,1999
1.9560970685074135,1.0321109776046908,2.923041441878457,2000
1.8674674689850768,0.9823158169418592,2.7498808468428373,2001
1.779080026674467,0.8775378646449417,2.761926150374082,2002
1.6906931381147092,0.7283133681493943,2.6380659087136635,2003
1.6023062497610896,0.5895758692358721,2.530360609445981,2004
1.5136772101936047,0.5912412640023758,2.386540866559155,2005
1.4252903262943943,0.4754623153118122,2.343454659823979,2006
1.336903442409792,0.4381555785963831,2.303200099424271,2007
1.248516558342783,0.29335305143043316,2.1158745412082163,2008
1.1598875187598565,0.23601015182079443,2.105698154956758,2009
1.071500634860704,0.1330752433086577,1.9550765003263633,2010
0.9831137509615512,-0.01511988900904537,1.9159754387450552,2011
0.8947268670623982,0.02068077748259611,1.7636194117678456,2012
0.8060978273169462,-0.11094455948175677,1.7119372630476752,2013
0.7177109434177934,-0.1705289499097565,1.6233984091468794,2014
0.5411793314657867,-0.4231894809135464,1.4533892358489615,2015
0.4525502917203351,-0.44503624832455035,1.387271984378172,2016
0.36416340782118173,-0.5778632818169581,1.3818792170773715,2017
0.27577652392202917,-0.7168171505174575,1.1351676348217243,2018
0.18738964002287634,-0.781702919466856,1.06710936364317,2019
0.09876060027742428,-0.8470763003630013,1.0218285057769116,2020
0.010373716378271437,-0.9751610861735911,0.8769425261592035,2021
-0.0780131675208814,-1.0296160479966714,0.8205708624506615,2022
-0.16640005142003425,-1.103000762952286,0.7404729843282767,2023
